895	Camp Bastion	OAZ	1	Afghanistan	17	Southern Asia	1	Asia	0	AF
896	Kunduz	UND	1	Afghanistan	17	Southern Asia	1	Asia	0	AF
897	Bamyan	BIN	1	Afghanistan	17	Southern Asia	1	Asia	0	AF
898	Kabul	KBL	1	Afghanistan	17	Southern Asia	1	Asia	0	AF
899	Tarin Kot	TII	1	Afghanistan	17	Southern Asia	1	Asia	0	AF
900	Bujumbura	BJM	14	Burundi	4	Eastern Africa	0	Africa	1	BI
901	Beef Island	EIS	222	British Virgin Islands	1	Caribbean	3	North America	1	VG
902	Gomel	GME	25	Belarus	6	Eastern Europe	2	Europe	0	BY
903	Grodno	GNA	25	Belarus	6	Eastern Europe	2	Europe	0	BY
904	Brest (BY)	BQT	25	Belarus	6	Eastern Europe	2	Europe	0	BY
905	Minsk	MSQ	25	Belarus	6	Eastern Europe	2	Europe	0	BY
906	St Barthelemy	SBH	24	St-Barthélemy	1	Caribbean	3	North America	1	BL
907	Grenada	GND	86	Grenada	1	Caribbean	3	North America	1	GD
908	Milos	MLO	85	Greece	18	Southern Europe	2	Europe	0	GR
909	Kerkyra	CFU	85	Greece	18	Southern Europe	2	Europe	0	GR
910	Chania	CHQ	85	Greece	18	Southern Europe	2	Europe	0	GR
911	Ioannina	IOA	85	Greece	18	Southern Europe	2	Europe	0	GR
912	Megisti	KZS	85	Greece	18	Southern Europe	2	Europe	0	GR
913	Kalamata	KLX	85	Greece	18	Southern Europe	2	Europe	0	GR
914	Rhodes	RHO	85	Greece	18	Southern Europe	2	Europe	0	GR
915	Athens (GR)	ATH	85	Greece	18	Southern Europe	2	Europe	0	GR
916	Chios	JKH	85	Greece	18	Southern Europe	2	Europe	0	GR
917	Preveza	PVK	85	Greece	18	Southern Europe	2	Europe	0	GR
918	Limnos	LXS	85	Greece	18	Southern Europe	2	Europe	0	GR
919	Kozani	KZI	85	Greece	18	Southern Europe	2	Europe	0	GR
920	Zakinthos Island	ZTH	85	Greece	18	Southern Europe	2	Europe	0	GR
921	Kastoria	KSO	85	Greece	18	Southern Europe	2	Europe	0	GR
922	Karpathos	AOK	85	Greece	18	Southern Europe	2	Europe	0	GR
923	Astypalaia Island	JTY	85	Greece	18	Southern Europe	2	Europe	0	GR
924	Thira	JTR	85	Greece	18	Southern Europe	2	Europe	0	GR
925	Alexandroupolis	AXD	85	Greece	18	Southern Europe	2	Europe	0	GR
926	Skyros	SKU	85	Greece	18	Southern Europe	2	Europe	0	GR
927	Thessaloniki	SKG	85	Greece	18	Southern Europe	2	Europe	0	GR
928	Irakleion	HER	85	Greece	18	Southern Europe	2	Europe	0	GR
929	Samos	SMI	85	Greece	18	Southern Europe	2	Europe	0	GR
930	Siteia	JSH	85	Greece	18	Southern Europe	2	Europe	0	GR
931	Skiathos	JSI	85	Greece	18	Southern Europe	2	Europe	0	GR
932	Mykonos	JMK	85	Greece	18	Southern Europe	2	Europe	0	GR
933	Patrai	GPA	85	Greece	18	Southern Europe	2	Europe	0	GR
934	Kythira	KIT	85	Greece	18	Southern Europe	2	Europe	0	GR
935	Kefallinia	EFL	85	Greece	18	Southern Europe	2	Europe	0	GR
936	Mytilini	MJT	85	Greece	18	Southern Europe	2	Europe	0	GR
937	Kavala	KVA	85	Greece	18	Southern Europe	2	Europe	0	GR
938	Volos	VOL	85	Greece	18	Southern Europe	2	Europe	0	GR
939	Kos	KGS	85	Greece	18	Southern Europe	2	Europe	0	GR
940	Saqqaq	QUP	87	Greenland	11	Northern America	3	North America	0	GL
941	Nuuk	GOH	87	Greenland	11	Northern America	3	North America	0	GL
942	Sisimiut	JHS	87	Greenland	11	Northern America	3	North America	0	GL
943	Nuussuaq	NSQ	87	Greenland	11	Northern America	3	North America	0	GL
944	Savissivik	SVR	87	Greenland	11	Northern America	3	North America	0	GL
945	Paamiut	JFR	87	Greenland	11	Northern America	3	North America	0	GL
946	Kangerlussuaq	SFJ	87	Greenland	11	Northern America	3	North America	0	GL
947	Kangaatsiaq	QPW	87	Greenland	11	Northern America	3	North America	0	GL
948	Kulusuk Island	KUS	87	Greenland	11	Northern America	3	North America	0	GL
949	Maniitsoq	JSU	87	Greenland	11	Northern America	3	North America	0	GL
950	Qaanaaq	NAQ	87	Greenland	11	Northern America	3	North America	0	GL
951	Upernavik	JUV	87	Greenland	11	Northern America	3	North America	0	GL
952	Pituffik	THU	87	Greenland	11	Northern America	3	North America	0	GL
953	Qassumiut Heliport	QJH	87	Greenland	11	Northern America	3	North America	0	GL
954	Neerlerit Inaat	CNP	87	Greenland	11	Northern America	3	North America	0	GL
955	Ikerasak	IKE	87	Greenland	11	Northern America	3	North America	0	GL
956	Ilulissat	JAV	87	Greenland	11	Northern America	3	North America	0	GL
957	Narsarsuaq	UAK	87	Greenland	11	Northern America	3	North America	0	GL
958	Bulawayo	BUQ	231	Zimbabwe	4	Eastern Africa	0	Africa	1	ZW
959	Victoria Falls	VFA	231	Zimbabwe	4	Eastern Africa	0	Africa	1	ZW
960	Harare	HRE	231	Zimbabwe	4	Eastern Africa	0	Africa	1	ZW
961	Beira	BEW	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
962	Cuamba	FXO	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
963	Nampula	APL	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
964	Pemba	POL	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
965	Nacala	MNC	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
966	Maputo	MPM	142	Mozambique	4	Eastern Africa	0	Africa	2	MZ
967	Tete	TET	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
968	Inhambane	INH	142	Mozambique	4	Eastern Africa	0	Africa	2	MZ
969	Chimoio	VPY	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
970	Lichinga	VXC	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
971	Mocimboa Da Praia	MZB	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
972	Quelimane	UEL	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
973	Vilankulos	VNX	142	Mozambique	4	Eastern Africa	0	Africa	1	MZ
974	Qurghonteppa	KQT	205	Tajikistan	3	Central Asia	1	Asia	0	TJ
975	Dushanbe	DYU	205	Tajikistan	3	Central Asia	1	Asia	0	TJ
976	Kulob	TJU	205	Tajikistan	3	Central Asia	1	Asia	0	TJ
977	Khujand	LBD	205	Tajikistan	3	Central Asia	1	Asia	0	TJ
978	Port au Prince	PAP	94	Haiti	1	Caribbean	3	North America	1	HT
979	Cap Haitien	CAP	94	Haiti	1	Caribbean	3	North America	1	HT
980	Aguascalientes	AGU	133	Mexico	2	Central America	3	North America	1	MX
981	Matamoros	MAM	133	Mexico	2	Central America	3	North America	0	MX
982	Ixtapa	ZIH	133	Mexico	2	Central America	3	North America	1	MX
983	Hermosillo	HMO	133	Mexico	2	Central America	3	North America	0	MX
984	Piedras Negras	PDS	133	Mexico	2	Central America	3	North America	0	MX
985	Poza Rica	PAZ	133	Mexico	2	Central America	3	North America	1	MX
986	Ciudad Victoria	CVM	133	Mexico	2	Central America	3	North America	0	MX
987	Cuernavaca	CVJ	133	Mexico	2	Central America	3	North America	1	MX
988	Queretaro	QRO	133	Mexico	2	Central America	3	North America	1	MX
989	Chetumal	CTM	133	Mexico	2	Central America	3	North America	1	MX
990	Ciudad Juarez	CJS	133	Mexico	2	Central America	3	North America	0	MX
991	Manzanillo (MX)	ZLO	133	Mexico	2	Central America	3	North America	1	MX
992	Ciudad del Carmen	CME	133	Mexico	2	Central America	3	North America	1	MX
993	Puerto Penasco	PPE	133	Mexico	2	Central America	3	North America	0	MX
994	Los Mochis	LMM	133	Mexico	2	Central America	3	North America	0	MX
995	Puebla	PBC	133	Mexico	2	Central America	3	North America	1	MX
996	Cozumel	CZM	133	Mexico	2	Central America	3	North America	1	MX
997	Puerto Vallarta	PVR	133	Mexico	2	Central America	3	North America	1	MX
998	Colima	CLQ	133	Mexico	2	Central America	3	North America	1	MX
999	Tuxtla Gutierrez	TGZ	133	Mexico	2	Central America	3	North America	1	MX
1000	Morelia	MLM	133	Mexico	2	Central America	3	North America	1	MX
1001	Tepic	TPQ	133	Mexico	2	Central America	3	North America	1	MX
1002	Jalapa	JAL	133	Mexico	2	Central America	3	North America	1	MX
1003	Torreon	TRC	133	Mexico	2	Central America	3	North America	0	MX
1004	Villahermosa	VSA	133	Mexico	2	Central America	3	North America	1	MX
1005	Puerto Escondido	PXM	133	Mexico	2	Central America	3	North America	1	MX
1006	Zacatecas	ZCL	133	Mexico	2	Central America	3	North America	1	MX
1007	Tapachula	TAP	133	Mexico	2	Central America	3	North America	1	MX
1008	Tampico	TAM	133	Mexico	2	Central America	3	North America	1	MX
1009	Nuevo Laredo	NLD	133	Mexico	2	Central America	3	North America	0	MX
1010	Huatulco	HUX	133	Mexico	2	Central America	3	North America	1	MX
1011	Lazaro Cardenas	LZC	133	Mexico	2	Central America	3	North America	1	MX
1012	Reynosa	REX	133	Mexico	2	Central America	3	North America	0	MX
1013	Veracruz	VER	133	Mexico	2	Central America	3	North America	1	MX
1014	Loreto	LTO	133	Mexico	2	Central America	3	North America	0	MX
1015	Merida (MX)	MID	133	Mexico	2	Central America	3	North America	1	MX
1016	Toluca	TLC	133	Mexico	2	Central America	3	North America	1	MX
1017	Mazatlan	MZT	133	Mexico	2	Central America	3	North America	1	MX
1018	Leon (MX)	BJX	133	Mexico	2	Central America	3	North America	1	MX
1019	Oaxaca	OAX	133	Mexico	2	Central America	3	North America	1	MX
1020	Uruapan	UPN	133	Mexico	2	Central America	3	North America	1	MX
1021	Acapulco	ACA	133	Mexico	2	Central America	3	North America	1	MX
1022	San Jose Cabo	SJD	133	Mexico	2	Central America	3	North America	1	MX
1023	Guadalajara	GDL	133	Mexico	2	Central America	3	North America	1	MX
1024	Mexico City	MEX	133	Mexico	2	Central America	3	North America	1	MX
1025	Campeche	CPE	133	Mexico	2	Central America	3	North America	1	MX
1026	La Paz (MX)	LAP	133	Mexico	2	Central America	3	North America	0	MX
1027	Mexicali	MXL	133	Mexico	2	Central America	3	North America	0	MX
1028	Ciudad Obregon	CEN	133	Mexico	2	Central America	3	North America	0	MX
1029	Durango (MX)	DGO	133	Mexico	2	Central America	3	North America	0	MX
1030	Saltillo	SLW	133	Mexico	2	Central America	3	North America	0	MX
1031	San Luis Potosi	SLP	133	Mexico	2	Central America	3	North America	1	MX
1032	Monterrey	MTY	133	Mexico	2	Central America	3	North America	0	MX
1033	Minatitlan	MTT	133	Mexico	2	Central America	3	North America	1	MX
1034	Tijuana	TIJ	133	Mexico	2	Central America	3	North America	0	MX
1035	Chihuahua	CUU	133	Mexico	2	Central America	3	North America	0	MX
1036	Cancun	CUN	133	Mexico	2	Central America	3	North America	1	MX
1037	Culiacan	CUL	133	Mexico	2	Central America	3	North America	0	MX
1038	St Lucia	UVF	122	St. Lucia	1	Caribbean	3	North America	1	LC
1039	Agatti Island	AGX	98	India	17	Southern Asia	1	Asia	1	IN
1040	Agra	AGR	98	India	17	Southern Asia	1	Asia	0	IN
1041	Jammu	IXJ	98	India	17	Southern Asia	1	Asia	0	IN
1042	Leh	IXL	98	India	17	Southern Asia	1	Asia	0	IN
1043	Madurai	IXM	98	India	17	Southern Asia	1	Asia	1	IN
1044	Bagdogra	IXB	98	India	17	Southern Asia	1	Asia	0	IN
1045	Chandigarh	IXC	98	India	17	Southern Asia	1	Asia	0	IN
1046	Vishakhapatnam	VTZ	98	India	17	Southern Asia	1	Asia	1	IN
1047	Agartala	IXA	98	India	17	Southern Asia	1	Asia	0	IN
1048	Belgaum	IXG	98	India	17	Southern Asia	1	Asia	1	IN
1049	Allahabad	IXD	98	India	17	Southern Asia	1	Asia	0	IN
1050	Mangalore	IXE	98	India	17	Southern Asia	1	Asia	1	IN
1051	Silchar	IXS	98	India	17	Southern Asia	1	Asia	0	IN
1052	Aurangabad	IXU	98	India	17	Southern Asia	1	Asia	1	IN
1053	Chennai	MAA	98	India	17	Southern Asia	1	Asia	1	IN
1054	Port Blair	IXZ	98	India	17	Southern Asia	1	Asia	1	IN
1055	Pune	PNQ	98	India	17	Southern Asia	1	Asia	1	IN
1056	Ranchi	IXR	98	India	17	Southern Asia	1	Asia	1	IN
1057	Jaipur	JAI	98	India	17	Southern Asia	1	Asia	0	IN
1058	Bhubaneshwar	BBI	98	India	17	Southern Asia	1	Asia	1	IN
1059	Patna	PAT	98	India	17	Southern Asia	1	Asia	0	IN
1060	Dimapur	DMU	98	India	17	Southern Asia	1	Asia	0	IN
1061	Jabalpur	JLR	98	India	17	Southern Asia	1	Asia	1	IN
1062	Rajahmundry	RJA	98	India	17	Southern Asia	1	Asia	1	IN
1063	Coimbatore	CJB	98	India	17	Southern Asia	1	Asia	1	IN
1064	Porbandar	PBD	98	India	17	Southern Asia	1	Asia	1	IN
1065	Tiruchchirappalli	TRZ	98	India	17	Southern Asia	1	Asia	1	IN
1066	Surat	STV	98	India	17	Southern Asia	1	Asia	1	IN
1067	Kanpur	KNU	98	India	17	Southern Asia	1	Asia	0	IN
1068	Amritsar	ATQ	98	India	17	Southern Asia	1	Asia	0	IN
1069	Imphal	IMF	98	India	17	Southern Asia	1	Asia	0	IN
1070	Dharamsala	DHM	98	India	17	Southern Asia	1	Asia	0	IN
1071	Goa	GOI	98	India	17	Southern Asia	1	Asia	1	IN
1072	Aizawl	AJL	98	India	17	Southern Asia	1	Asia	1	IN
1073	Gorakhpur	GOP	98	India	17	Southern Asia	1	Asia	0	IN
1074	Vijayawada	VGA	98	India	17	Southern Asia	1	Asia	1	IN
1075	Nanded	NDC	98	India	17	Southern Asia	1	Asia	1	IN
1076	Rupsi	RUP	98	India	17	Southern Asia	1	Asia	0	IN
1077	Dibrugarh	DIB	98	India	17	Southern Asia	1	Asia	0	IN
1078	Diu	DIU	98	India	17	Southern Asia	1	Asia	1	IN
1079	Nagpur	NAG	98	India	17	Southern Asia	1	Asia	1	IN
1080	Hubli	HBX	98	India	17	Southern Asia	1	Asia	1	IN
1081	Srinagar	SXR	98	India	17	Southern Asia	1	Asia	0	IN
1082	Lucknow	LKO	98	India	17	Southern Asia	1	Asia	0	IN
1083	Kochi (IN)	COK	98	India	17	Southern Asia	1	Asia	1	IN
1084	Thiruvananthapuram	TRV	98	India	17	Southern Asia	1	Asia	1	IN
1085	Bengaluru	BLR	98	India	17	Southern Asia	1	Asia	1	IN
1086	Udaipur	UDR	98	India	17	Southern Asia	1	Asia	0	IN
1087	Shillong	SHL	98	India	17	Southern Asia	1	Asia	0	IN
1088	Ludhiana	LUH	98	India	17	Southern Asia	1	Asia	0	IN
1089	Raipur	RPR	98	India	17	Southern Asia	1	Asia	1	IN
1090	Mumbai	BOM	98	India	17	Southern Asia	1	Asia	1	IN
1091	Tuticorin	TCR	98	India	17	Southern Asia	1	Asia	1	IN
1092	Jamnagar	JGA	98	India	17	Southern Asia	1	Asia	1	IN
1093	Gwalior	GWL	98	India	17	Southern Asia	1	Asia	0	IN
1094	Hyderabad (IN)	HYD	98	India	17	Southern Asia	1	Asia	1	IN
1095	Kolkata	CCU	98	India	17	Southern Asia	1	Asia	1	IN
1096	Kozhikode	CCJ	98	India	17	Southern Asia	1	Asia	1	IN
1097	Mysore	MYQ	98	India	17	Southern Asia	1	Asia	1	IN
1098	Jodhpur	JDH	98	India	17	Southern Asia	1	Asia	0	IN
1099	Delhi	DEL	98	India	17	Southern Asia	1	Asia	0	IN
1100	Dehra Dun	DED	98	India	17	Southern Asia	1	Asia	0	IN
1101	Ahmedabad	AMD	98	India	17	Southern Asia	1	Asia	0	IN
1102	Jorhat	JRH	98	India	17	Southern Asia	1	Asia	0	IN
1103	Bhuj	BHJ	98	India	17	Southern Asia	1	Asia	0	IN
1104	Bhopal	BHO	98	India	17	Southern Asia	1	Asia	0	IN
1105	Bhavnagar	BHU	98	India	17	Southern Asia	1	Asia	1	IN
1106	Rajkot	RAJ	98	India	17	Southern Asia	1	Asia	1	IN
1107	Varanasi	VNS	98	India	17	Southern Asia	1	Asia	0	IN
1108	Pondicherry	PNY	98	India	17	Southern Asia	1	Asia	1	IN
1109	Khajuraho	HJR	98	India	17	Southern Asia	1	Asia	0	IN
1110	Kullu	KUU	98	India	17	Southern Asia	1	Asia	0	IN
1111	Gaya	GAY	98	India	17	Southern Asia	1	Asia	0	IN
1112	Guwahati	GAU	98	India	17	Southern Asia	1	Asia	0	IN
1113	Tirupati	TIR	98	India	17	Southern Asia	1	Asia	1	IN
1114	Vadodara	BDQ	98	India	17	Southern Asia	1	Asia	1	IN
1115	Indore	IDR	98	India	17	Southern Asia	1	Asia	1	IN
1116	Riga	RIX	127	Latvia	12	Northern Europe	2	Europe	0	LV
1117	Paro	PBH	32	Bhutan	17	Southern Asia	1	Asia	0	BT
1118	St Vincent	SVD	220	St. Vincent and Grenadines	1	Caribbean	3	North America	1	VC
1119	Canouan Island	CIW	220	St. Vincent and Grenadines	1	Caribbean	3	North America	1	VC
1120	Dalat	DLI	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1121	Tamky	VCL	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1122	Con Dao	VCS	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1123	Haiphong	HPH	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1124	Phuquoc	PQC	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1125	Hanoi	HAN	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1126	Dien Bien Phu	DIN	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1127	Dong Hoi	VDH	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1128	Pleiku	PXU	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1129	Ho Chi Minh City	SGN	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1130	Hue	HUI	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1131	Ca Mau	CAH	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1132	Ban Me Thuot	BMV	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1133	Tuyhoa	TBB	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1134	Quinhon	UIH	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1135	Rachgia	VKG	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1136	Cantho	VCA	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1137	Nha Trang	CXR	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1138	Vinh City	VII	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1139	Da Nang	DAD	224	Vietnam	15	South-Eastern Asia	1	Asia	1	VN
1140	Stord	SRP	158	Norway	12	Northern Europe	2	Europe	0	NO
1141	Hasvik	HAA	158	Norway	12	Northern Europe	2	Europe	0	NO
1142	Bronnoysund	BNN	158	Norway	12	Northern Europe	2	Europe	0	NO
1143	Haugesund	HAU	158	Norway	12	Northern Europe	2	Europe	0	NO
1144	Kirkenes	KKN	158	Norway	12	Northern Europe	2	Europe	0	NO
1145	Alesund	AES	158	Norway	12	Northern Europe	2	Europe	0	NO
1146	Bodo	BOO	158	Norway	12	Northern Europe	2	Europe	0	NO
1147	Stavanger	SVG	158	Norway	12	Northern Europe	2	Europe	0	NO
1148	Lakselv	LKL	158	Norway	12	Northern Europe	2	Europe	0	NO
1149	Trondheim	TRD	158	Norway	12	Northern Europe	2	Europe	0	NO
1150	Roros	RRS	158	Norway	12	Northern Europe	2	Europe	0	NO
1151	Mosjoen	MJF	158	Norway	12	Northern Europe	2	Europe	0	NO
1152	Sogndal	SOG	158	Norway	12	Northern Europe	2	Europe	0	NO
1153	Rost	RET	158	Norway	12	Northern Europe	2	Europe	0	NO
1154	Sorkjosen	SOJ	158	Norway	12	Northern Europe	2	Europe	0	NO
1155	Vardo	VAW	158	Norway	12	Northern Europe	2	Europe	0	NO
1156	Molde	MOL	158	Norway	12	Northern Europe	2	Europe	0	NO
1157	Honningsvag	HVG	158	Norway	12	Northern Europe	2	Europe	0	NO
1158	Moss	RYG	158	Norway	12	Northern Europe	2	Europe	0	NO
1159	Leknes	LKN	158	Norway	12	Northern Europe	2	Europe	0	NO
1160	Andenes	ANX	158	Norway	12	Northern Europe	2	Europe	0	NO
1161	Kristiansand	KRS	158	Norway	12	Northern Europe	2	Europe	0	NO
1162	Hammerfest	HFT	158	Norway	12	Northern Europe	2	Europe	0	NO
1163	Fagernes	VDB	158	Norway	12	Northern Europe	2	Europe	0	NO
1164	Alta	ALF	158	Norway	12	Northern Europe	2	Europe	0	NO
1165	Tromso	TOS	158	Norway	12	Northern Europe	2	Europe	0	NO
1166	Mo I Rana	MQN	158	Norway	12	Northern Europe	2	Europe	0	NO
1167	Bergen	BGO	158	Norway	12	Northern Europe	2	Europe	0	NO
1168	Floro	FRO	158	Norway	12	Northern Europe	2	Europe	0	NO
1169	Orland	OLA	158	Norway	12	Northern Europe	2	Europe	0	NO
1170	Harstad	EVE	158	Norway	12	Northern Europe	2	Europe	0	NO
1171	Batsfjord	BJF	158	Norway	12	Northern Europe	2	Europe	0	NO
1172	Namsos	OSY	158	Norway	12	Northern Europe	2	Europe	0	NO
1173	Oslo	OSL	158	Norway	12	Northern Europe	2	Europe	0	NO
1174	Bardufoss	BDU	158	Norway	12	Northern Europe	2	Europe	0	NO
1175	Prague	PRG	55	Czech Republic	6	Eastern Europe	2	Europe	0	CZ
1176	Brno	BRQ	55	Czech Republic	6	Eastern Europe	2	Europe	0	CZ
1177	Karlovy Vary	KLV	55	Czech Republic	6	Eastern Europe	2	Europe	0	CZ
1178	Pardubice	PED	55	Czech Republic	6	Eastern Europe	2	Europe	0	CZ
1179	Ostrava	OSR	55	Czech Republic	6	Eastern Europe	2	Europe	0	CZ
1180	Antigua	ANU	10	Antigua and Barbuda	1	Caribbean	3	North America	1	AG
1181	Taveuni Island	TVU	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1182	Vanuabalavu Island	VBV	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1183	Suva	SUV	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1184	Nadi	NAN	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1185	Rotuma Island	RTA	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1186	Lakeba Island	LKB	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1187	Cicia Island	ICI	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1188	Yasawa Island	YAS	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1189	Kadavu Island	KDV	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1190	Labasa	LBS	69	Fiji	7	Melanesia	4	Oceania	1	FJ
1191	Tegucigalpa	TGU	92	Honduras	2	Central America	3	North America	1	HN
1192	San Pedro Sula	SAP	92	Honduras	2	Central America	3	North America	1	HN
1193	Puerto Lempira	PEU	92	Honduras	2	Central America	3	North America	1	HN
1194	Guanaja	GJA	92	Honduras	2	Central America	3	North America	1	HN
1195	Roatan	RTB	92	Honduras	2	Central America	3	North America	1	HN
1196	Mauritius	MRU	146	Mauritius	4	Eastern Africa	0	Africa	1	MU
1197	Rodrigues Island	RRG	146	Mauritius	4	Eastern Africa	0	Africa	1	MU
1198	Punta Cana	PUJ	60	Dominican Republic	1	Caribbean	3	North America	1	DO
1199	Santiago	STI	60	Dominican Republic	1	Caribbean	3	North America	1	DO
1200	Samana	AZS	60	Dominican Republic	1	Caribbean	3	North America	1	DO
1201	Santo Domingo (DO)	SDQ	60	Dominican Republic	1	Caribbean	3	North America	1	DO
1202	La Romana	LRM	60	Dominican Republic	1	Caribbean	3	North America	1	DO
1203	Luxembourg	LUX	126	Luxembourg	21	Western Europe	2	Europe	0	LU
1204	Nevatim	VTM	103	Israel	20	Western Asia	1	Asia	0	IL
1205	Tel Aviv	TLV	103	Israel	20	Western Asia	1	Asia	0	IL
1206	Haifa	HFA	103	Israel	20	Western Asia	1	Asia	0	IL
1207	Eilat	ETH	103	Israel	20	Western Asia	1	Asia	0	IL
1208	Pohnpei	PNI	73	Micronesia, Fed. States of	8	Micronesia	4	Oceania	1	FM
1209	Chuuk	TKK	73	Micronesia, Fed. States of	8	Micronesia	4	Oceania	1	FM
1210	Yap	YAP	73	Micronesia, Fed. States of	8	Micronesia	4	Oceania	1	FM
1211	Kosrae	KSA	73	Micronesia, Fed. States of	8	Micronesia	4	Oceania	1	FM
1212	Jauja	JAU	165	Peru	14	South America	5	South America	1	PE
1213	Piura	PIU	165	Peru	14	South America	5	South America	1	PE
1214	Cajamarca	CJA	165	Peru	14	South America	5	South America	1	PE
1215	Pucallpa	PCL	165	Peru	14	South America	5	South America	1	PE
1216	Lima	LIM	165	Peru	14	South America	5	South America	1	PE
1217	Tarapoto	TPP	165	Peru	14	South America	5	South America	1	PE
1218	Anta	ATA	165	Peru	14	South America	5	South America	1	PE
1219	Puerto Maldonado	PEM	165	Peru	14	South America	5	South America	1	PE
1220	Trujillo	TRU	165	Peru	14	South America	5	South America	1	PE
1221	Huanuco	HUU	165	Peru	14	South America	5	South America	1	PE
1222	Tumbes	TBP	165	Peru	14	South America	5	South America	1	PE
1223	Ayacucho	AYP	165	Peru	14	South America	5	South America	1	PE
1224	Juliaca	JUL	165	Peru	14	South America	5	South America	1	PE
1225	Andahuaylas	ANS	165	Peru	14	South America	5	South America	1	PE
1226	Talara	TYL	165	Peru	14	South America	5	South America	1	PE
1227	Tacna	TCQ	165	Peru	14	South America	5	South America	1	PE
1228	Iquitos	IQT	165	Peru	14	South America	5	South America	1	PE
1229	Cuzco	CUZ	165	Peru	14	South America	5	South America	1	PE
1230	Chiclayo	CIX	165	Peru	14	South America	5	South America	1	PE
1231	Arequipa	AQP	165	Peru	14	South America	5	South America	1	PE
1232	St-denis	RUN	176	Reunion	4	Eastern Africa	0	Africa	1	RE
1233	Tanjung Redeb	BEJ	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1234	Tana Toraja	TTR	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1235	Lhok Seumawe	LSW	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1236	Ternate	TTE	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1237	Tanjung Pandan	TJQ	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1238	Denpasar	DPS	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1239	Pontianak	PNK	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1240	Batam	BTH	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1241	Banda Aceh	BTJ	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1242	Fak Fak	FKQ	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1243	Padang	PDG	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1244	Aek Godang	AEG	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1245	Baubau	BUW	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1246	Poso	PSJ	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1247	Maumere	MOF	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1248	Semarang	SRG	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1249	Samarinda	SRI	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1250	Bandar Lampung	TKG	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1251	Praya	LOP	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
1252	Malang	MLG	96	Indonesia	15	South-Eastern Asia	1	Asia	1	ID
